Name,sl3
13n_47,2 + q**(-2) + q**(-4) + 3/q**6 - 3/q**8 + 2/q**10 - 4/q**12 - 2/q**14 + 2/q**16 - 3/q**18 + 5/q**20 - 2/q**22 + q**(-24) + q**(-26) - 2/q**28 + 2/q**30 - 1/q**32
13n_48,-q**18 - q**16 - q**12 + 2*q**10 + q**8 + 3*q**6 + 2*q**4 - q**2 + 1 - 3/q**2 + q**(-10) - 1/q**12 + q**(-14)
13n_49,-q**34 + q**30 - 3*q**28 + 2*q**26 + q**24 - 3*q**22 + 3*q**20 - 3*q**18 + 2*q**16 + q**14 - q**12 + 5*q**10 - 3*q**8 + 2*q**6 + q**4 - 2*q**2 + 1
13n_50,q**10 - q**8 - 2*q**6 + 4*q**4 - 2*q**2 + 4/q**2 - 5/q**4 + 3/q**6 - 2/q**8 + q**(-10) + 3/q**12 - 3/q**14 + 6/q**16 - 1/q**18 - 2/q**20 + 2/q**22 - 2/q**24 - 1/q**26
13n_51,-q**28 - q**26 - q**22 + q**20 + q**18 + 2*q**16 + 2*q**14 - q**12 + 2*q**10 - 2*q**8 - q**6 - q**2 + 2 + q**(-4) - 1/q**8 + q**(-10)
13n_52,2*q**4 - 1 + 5/q**2 - 3/q**4 + 2/q**8 - 4/q**10 + 3/q**12 - 3/q**14 + q**(-16) + q**(-18) - 4/q**20 + 5/q**22 - 1/q**24 - 1/q**26 + 2/q**28 - 1/q**30
13n_53,-q**16 + q**12 - 3*q**10 + 3*q**8 + 2*q**6 - 2*q**4 + 5*q**2 - 2 + 2/q**2 - 1/q**4 - 3/q**6 + 3/q**8 - 4/q**10 + 2/q**12 + 2/q**14 - 2/q**16 + q**(-18)
13n_54,1 - 1/q**4 + q**(-6) - 2/q**8 + 3/q**10 + q**(-14) + 3/q**16 - 2/q**18 + 3/q**20 - 2/q**22 - 2/q**28 + q**(-30) - 1/q**32
13n_55,-q**42 + q**38 - q**36 + 2*q**34 - 2*q**32 - 3*q**26 + 3*q**24 - 3*q**22 + 2*q**20 + q**18 + 3*q**14 - q**12 + 2*q**10
13n_56,q**(-8) + q**(-10) + q**(-12) + 2/q**14 + q**(-16) - 2/q**22 - 1/q**24 - 2/q**28 + 2/q**30 - 1/q**32 + 2/q**34 + q**(-36) - 1/q**38 + q**(-40) - 2/q**42
13n_57,q**4 - q**2 - 2 + 4/q**2 - 2/q**4 + q**(-6) + 3/q**8 - 3/q**10 + 3/q**12 - 2/q**14 + 2/q**16 + 2/q**18 - 3/q**20 + 4/q**22 - 2/q**24 - 2/q**26 + q**(-28) - 1/q**30
13n_58,-q**40 + q**36 - 3*q**34 + 3*q**32 + 2*q**30 - 4*q**28 + 3*q**26 - 4*q**24 + q**20 - 2*q**18 + 6*q**16 - 3*q**14 + 2*q**12 + 3*q**10 - 3*q**8 + 2*q**6
13n_59,q**(-4) + 2/q**10 + q**(-12) + q**(-16) + 2/q**18 - 3/q**20 - 2/q**24 - 1/q**26 + q**(-28) + 4/q**32 - 2/q**34 + q**(-38) - 2/q**40
13n_60,-q**22 - q**20 - q**16 + 2*q**14 + q**12 + q**10 + 2*q**8 - q**6 + q**4 - q**2 + q**(-2) - 1/q**4 + q**(-6)
13n_61,q**(-2) + 2/q**8 + q**(-12) + q**(-14) - 1/q**16 + q**(-18) - 2/q**20 + q**(-22) - 1/q**26 + q**(-28) - 1/q**30
13n_62,q**(-2) + q**(-4) + 2/q**6 - 1/q**12 - 1/q**14 + q**(-16) + q**(-20) - 1/q**28
13n_63,2*q**4 - 2 + 6/q**2 - 5/q**4 + 4/q**8 - 5/q**10 + 5/q**12 - 4/q**14 + 2/q**16 + q**(-18) - 5/q**20 + 6/q**22 - 2/q**24 - 1/q**26 + 3/q**28 - 1/q**30 - 1/q**32
13n_64,-q**22 + 2*q**18 - 3*q**16 + 2*q**14 + 3*q**12 - 5*q**10 + 6*q**8 - 4*q**6 + q**4 + 3*q**2 - 5 + 8/q**2 - 7/q**4 + 2/q**6 + 2/q**8 - 4/q**10 + 3/q**12 - 1/q**14 + q**(-16)
13n_65,q**16 - q**12 + q**10 - 2*q**8 + q**6 - q**4 + q**2 + 3 - 2/q**2 + 3/q**4 - 2/q**6 + q**(-10) - 1/q**12 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
13n_66,q**14 + q**12 - 3*q**10 + q**8 + 2*q**6 - 5*q**4 + 6*q**2 + 3/q**4 - 5/q**6 + 4/q**8 - 5/q**10 + 4/q**14 - 4/q**16 + 3/q**18 + q**(-20) - 1/q**22
13n_67,-q**12 + 2*q**10 + q**8 - 2*q**6 + 6*q**4 - 4*q**2 + 1 + q**(-2) - 6/q**4 + 6/q**6 - 6/q**8 + 5/q**10 + q**(-12) - 3/q**14 + 5/q**16 - 4/q**18 + q**(-26)
13n_68,q**26 + q**24 - 2*q**22 - 2*q**16 + 3*q**14 - q**12 + 2*q**10 - 2*q**6 + 2*q**4 - 4*q**2 + 2 + q**(-2) + 2/q**6 + q**(-10) - 1/q**12
13n_69,2*q**4 - 2 + 6/q**2 - 5/q**4 + 4/q**8 - 5/q**10 + 5/q**12 - 4/q**14 + 2/q**16 + q**(-18) - 5/q**20 + 6/q**22 - 2/q**24 - 1/q**26 + 3/q**28 - 1/q**30 - 1/q**32
13n_70,-q**22 + 2*q**18 - 3*q**16 + 2*q**14 + 3*q**12 - 5*q**10 + 6*q**8 - 4*q**6 + q**4 + 3*q**2 - 5 + 8/q**2 - 7/q**4 + 2/q**6 + 2/q**8 - 4/q**10 + 3/q**12 - 1/q**14 + q**(-16)
13n_71,q**16 - q**12 + q**10 - 2*q**8 + q**6 - q**4 + q**2 + 3 - 2/q**2 + 3/q**4 - 2/q**6 + q**(-10) - 1/q**12 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
13n_72,-2*q**10 + 2*q**6 - 3*q**4 + 5*q**2 + 1 + 3/q**4 - 4/q**6 + 3/q**8 - 3/q**10 + 3/q**14 - 3/q**16 + 2/q**18 - 1/q**22
13n_73,-q**32 - q**30 + 3*q**28 - q**24 + 5*q**22 - 5*q**20 - 4*q**14 + 4*q**12 - 4*q**10 + 5*q**8 + q**6 - 3*q**4 + 5*q**2 - 2 + q**(-4)
13n_74,q**6 + 2 - 1/q**2 + 2/q**4 - 1/q**6 + q**(-8) + q**(-10) - 4/q**12 + 3/q**14 - 4/q**16 + q**(-18) + 3/q**24 - 1/q**26 + 2/q**28 - 1/q**30 - 1/q**32
13n_75,-q**26 - 2*q**24 + 2*q**22 - q**20 - 2*q**18 + 7*q**16 - 3*q**14 + 4*q**12 + q**10 - 4*q**8 + 4*q**6 - 8*q**4 + 5*q**2 - 1 - 2/q**2 + 5/q**4 - 2/q**6 + q**(-8)
13n_76,q**(-4) + q**(-6) + 2/q**10 + 2/q**12 - 3/q**14 + 2/q**16 - 3/q**20 + 3/q**22 - 3/q**24 + 3/q**26 - 2/q**28 - 1/q**30 + 3/q**32 - 4/q**34 + 2/q**36 + q**(-38) - 1/q**40
13n_77,q**6 + 2 - 2/q**2 + 2/q**4 - 1/q**6 + 3/q**10 - 3/q**12 + 4/q**14 - 3/q**16 - 2/q**22 + 2/q**24 - 1/q**26 + q**(-28)
13n_78,-q**12 + q**10 - 2*q**6 + 5*q**4 - 3*q**2 + 2 + 2/q**2 - 4/q**4 + 5/q**6 - 5/q**8 + 4/q**10 - 2/q**14 + 4/q**16 - 3/q**18
13n_79,q**38 - q**34 - 3*q**30 + q**28 - 2*q**26 + q**24 + 2*q**22 - 2*q**20 + 4*q**18 - 2*q**16 + 2*q**14 + 2*q**8 - q**6 + q**4
13n_80,q**6 + 2 - 3/q**2 + q**(-4) - 2/q**6 - 1/q**8 + 4/q**10 - 2/q**12 + 6/q**14 - 1/q**16 + q**(-18) + q**(-20) - 3/q**22 + q**(-24) - 2/q**26
13n_81,-q**30 - q**26 - 2*q**24 + 3*q**22 - 2*q**20 + 3*q**18 + 2*q**16 + 4*q**12 - 4*q**10 + 2*q**8 - 3*q**6 - 2*q**4 + 2*q**2 - 1 + 2/q**2 + q**(-6)
13n_82,2 + q**(-4) + 4/q**6 - 4/q**8 + 4/q**10 - 4/q**12 - 2/q**14 + 2/q**16 - 6/q**18 + 6/q**20 - 3/q**22 + 3/q**24 + 3/q**26 - 3/q**28 + 2/q**30 - 2/q**32
13n_83,-q**22 - 2*q**16 + 2*q**14 - q**12 + 2*q**10 + q**8 + 3*q**4 - 2*q**2 + 3 - 1/q**2 - 1/q**4 - 1/q**8 + q**(-10) - 1/q**12 + q**(-14)
13n_84,2*q**8 + 3*q**6 - 3*q**4 + 3*q**2 - 5/q**2 + 2/q**4 - 4/q**6 + 2/q**8 + q**(-10) + 5/q**14 - 4/q**16 + q**(-18) + q**(-20) - 3/q**22 + q**(-24) + q**(-26)
13n_85,q**16 - 2*q**12 + 2*q**10 - 2*q**8 - 2*q**6 + 4*q**4 - 2*q**2 + 6 - 1/q**4 + 3/q**6 - 7/q**8 + 4/q**10 - 3/q**12 - 1/q**14 + 3/q**16 - 1/q**18 + 2/q**20 - 1/q**22
13n_86,-q**22 + q**20 + 2*q**18 - 3*q**16 + 2*q**14 - q**12 - 2*q**10 + 2*q**8 - 3*q**6 + 4*q**4 + 2 + 4/q**2 - 4/q**4 + q**(-6) - 1/q**8 - 1/q**10 + q**(-16)
13n_87,q**14 + q**12 - 2*q**10 + q**8 + q**6 - 3*q**4 + 4*q**2 + q**(-4) - 3/q**6 + 2/q**8 - 3/q**10 + 3/q**14 - 2/q**16 + 2/q**18 + q**(-20) - 1/q**22
13n_88,-q**12 + q**10 + q**8 - q**6 + 4*q**4 - 2*q**2 + 1 + q**(-2) - 4/q**4 + 4/q**6 - 4/q**8 + 3/q**10 + q**(-12) - 2/q**14 + 3/q**16 - 3/q**18 + q**(-26)
13n_89,q**26 + q**24 - 2*q**22 - 3*q**16 + 3*q**14 + 2*q**8 - 2*q**6 + 2*q**4 - 2*q**2 + 3/q**2 - 2/q**4 + 2/q**6 + q**(-8) - 1/q**10
13n_90,-q**26 + q**18 + 2*q**14 - 2*q**6 + 1 + q**(-2) + q**(-6)
13n_91,q**(-4) + q**(-8) + 2/q**10 + q**(-14) - 2/q**16 + q**(-18) - 2/q**20 + 2/q**24 - 1/q**26 + 2/q**28 - 1/q**30 + q**(-32) - 1/q**34 - 1/q**36 + q**(-38) - 1/q**40
13n_92,-q**40 + q**36 - 3*q**34 + 2*q**32 + q**30 - 3*q**28 + 4*q**26 - 2*q**24 + q**22 - 3*q**18 + 4*q**16 - 3*q**14 + 2*q**12 + 3*q**10 - 2*q**8 + 2*q**6
13n_93,q**6 - q**4 + 2*q**2 + 1 - 2/q**2 + 2/q**4 - 1/q**6 + q**(-8) + q**(-10) - 1/q**12 + 2/q**14 - 2/q**16 - 2/q**22 + q**(-24) + q**(-26)
13n_94,q**16 + q**14 - q**12 + q**10 - q**6 + q**4 - 2*q**2 + 3 - 1/q**2 - 1/q**4 + 2/q**6 - 4/q**8 + 3/q**10 - 1/q**12 + q**(-14) + q**(-16) - 1/q**18 + 2/q**20 - 1/q**22
13n_95,-q**22 + q**20 + 2*q**18 - 3*q**16 + 4*q**14 + q**12 - 4*q**10 + 3*q**8 - 4*q**6 + q**4 - 1 + 5/q**2 - 4/q**4 + 2/q**6 + 2/q**8 - 3/q**10 + q**(-12) + q**(-14)
13n_96,q**4 + 3/q**2 - 1/q**4 + 2/q**8 - 2/q**10 + q**(-12) - 1/q**14 - 1/q**16 + q**(-18) - 3/q**20 + 3/q**22 - 1/q**26 + 2/q**28 - 1/q**30
13n_97,-q**22 + q**18 - 3*q**16 + 2*q**14 + 2*q**12 - 3*q**10 + 5*q**8 - 2*q**6 + q**4 + 2*q**2 - 3 + 5/q**2 - 5/q**4 + q**(-6) + 2/q**8 - 3/q**10 + 2/q**12
13n_98,q**(-4) + q**(-8) + 2/q**10 - 1/q**12 + 2/q**14 - 2/q**16 + 2/q**18 - 1/q**20 - 1/q**22 + 3/q**24 - 3/q**26 + 2/q**28 - 2/q**30 - 1/q**36 + 2/q**38 - 1/q**40
13n_99,1 + q**(-4) + q**(-6) + 2/q**10 - 1/q**12 + q**(-14) - 1/q**16 - 1/q**18 - 1/q**22 + q**(-24)
13n_100,q**4 - 1 + 3/q**2 - 2/q**4 + 2/q**8 - 2/q**10 + 3/q**12 - 1/q**14 + q**(-16) + q**(-18) - 3/q**20 + 3/q**22 - 1/q**24 - 1/q**26 + q**(-28) - 1/q**30
13n_101,q**14 + q**12 - 2*q**10 + q**8 + q**6 - 3*q**4 + 3*q**2 - 1 + q**(-4) - 2/q**6 + 3/q**8 - 2/q**10 + q**(-12) + 3/q**14 - 2/q**16 + q**(-18) - 1/q**22
13n_102,-q**32 - q**30 + 2*q**28 - q**26 - q**24 + 4*q**22 - 4*q**20 + 2*q**16 - 2*q**14 + 4*q**12 - 2*q**10 + 3*q**8 + q**6 - 4*q**4 + 4*q**2 - 2 - 1/q**2 + 2/q**4
13n_103,q**6 - q**2 + 1 - 1/q**2 + q**(-4) + q**(-8) + 3/q**10 - 2/q**12 + 3/q**14 - 2/q**16 - 1/q**18 - 1/q**22 + 2/q**24 - 1/q**26 + q**(-28) - 1/q**32
13n_104,-q**20 - q**18 + 2*q**16 + 3*q**10 - 2*q**8 + q**6 - q**2 + 2 - 2/q**2 + 2/q**4 - 2/q**8 + 2/q**10 - 1/q**12 + q**(-16)
13n_105,q**6 + 2 - 2/q**2 + 2/q**4 - 1/q**8 + 3/q**10 - 4/q**12 + 3/q**14 - 2/q**16 - 1/q**18 + 2/q**20 - 2/q**22 + 3/q**24 - 1/q**32
13n_106,-q**32 - q**30 + 2*q**28 + 3*q**22 - 3*q**20 - 2*q**14 + 2*q**12 - 2*q**10 + 3*q**8 + q**6 - 2*q**4 + 3*q**2 - 1 + q**(-4)
13n_107,-q**28 - q**26 + q**24 - q**22 + 2*q**20 + q**18 + 2*q**14 - 3*q**12 + q**10 - q**8 + 2*q**4 - q**2 + 1 + q**(-6)
13n_108,q**(-4) + q**(-8) + q**(-10) - 1/q**12 + 3/q**14 - 2/q**16 + 2/q**18 - 1/q**20 - 2/q**22 + 2/q**24 - 3/q**26 + 3/q**28 + q**(-32) + q**(-34) - 2/q**36 - 1/q**40
13n_109,-q**40 - q**38 - q**34 + 2*q**32 + q**30 + q**26 - 2*q**24 - q**20 + 2*q**16 + q**12 + q**10 + q**6
13n_110,-q**26 - q**24 + 2*q**22 - q**20 + 4*q**16 - 2*q**14 + q**12 - 2*q**8 + q**6 - 3*q**4 + 3*q**2 + 1 - 1/q**2 + 3/q**4 - 1/q**6 - 1/q**8 + q**(-10)
13n_111,1 - 1/q**2 + 2/q**6 - 2/q**8 + 4/q**10 + 2/q**16 - 4/q**18 + 2/q**20 - 2/q**22 + 3/q**26 - 2/q**28 + 2/q**30 - 1/q**34 - 1/q**38
13n_112,-q**38 - q**36 + q**34 - q**32 + 2*q**28 - q**26 + q**24 - q**20 - q**16 + 2*q**14 + q**12 + 2*q**8 - q**4 + q**2
13n_113,q**16 + q**14 + q**10 - 2*q**8 - q**6 - q**2 + 2 + q**(-4) + q**(-6) - 1/q**8 + q**(-10) - 1/q**12 + q**(-16)
13n_114,q**26 - 4*q**18 + 5*q**16 - 4*q**14 + 5*q**10 - 6*q**8 + 7*q**6 - 5*q**4 + 2*q**2 + 2 - 4/q**2 + 6/q**4 - 3/q**6 + 2/q**10 - 1/q**12
13n_115,-q**22 + q**20 + 3*q**18 - 4*q**16 + 2*q**14 + 2*q**12 - 7*q**10 + 6*q**8 - 5*q**6 + 2*q**4 + 4*q**2 - 4 + 10/q**2 - 8/q**4 + 2/q**6 + 2/q**8 - 5/q**10 + 3/q**12 - 1/q**14 + q**(-16)
13n_116,q**16 - q**12 + q**10 - 2*q**8 + q**6 - q**4 + 2*q**2 + 4 - 2/q**2 + 3/q**4 - 3/q**6 - 1/q**8 - 2/q**12 + 2/q**14 - 1/q**16 + 2/q**18 + q**(-20) - 1/q**22
13n_117,q**16 - q**12 + 2*q**10 - 2*q**8 - q**6 + 2*q**4 - q**2 + 4 + q**(-6) - 4/q**8 + 2/q**10 - 2/q**12 - 1/q**14 + 2/q**16 + q**(-20)
13n_118,-q**26 - q**24 + 3*q**22 - q**20 - q**18 + 5*q**16 - 4*q**14 + q**12 - 2*q**8 + 4*q**6 - 4*q**4 + 4*q**2 - 1 - 3/q**2 + 4/q**4 - 1/q**6 + q**(-10)
13n_119,1 - 1/q**2 + q**(-4) + 3/q**6 - 4/q**8 + 4/q**10 - 1/q**12 - 1/q**14 + 4/q**16 - 4/q**18 + 4/q**20 - 3/q**22 - 1/q**24 + 3/q**26 - 4/q**28 + 3/q**30 + q**(-32) - 1/q**34 - 1/q**38
13n_120,-q**38 - q**36 + q**34 + q**30 - q**26 + q**24 - 3*q**22 + 2*q**20 + 3*q**14 - 2*q**12 + 2*q**10 - q**8 + q**6 + q**4 - q**2 + 1
13n_121,-q**16 + q**14 + 2*q**12 - 4*q**10 + 3*q**8 + q**6 - 4*q**4 + 5*q**2 - 3 + 3/q**2 - 2/q**6 + 5/q**8 - 5/q**10 + 2/q**12 + 2/q**14 - 3/q**16 + q**(-18)
13n_122,q**22 - q**20 - 2*q**18 + 4*q**16 - 2*q**14 + 3*q**10 - 4*q**8 + 3*q**6 - 3*q**4 + q**2 + 2 - 3/q**2 + 5/q**4 - 1/q**6 - 1/q**8 + 2/q**10 - 1/q**12
13n_123,q**4 - 1 + 4/q**2 - 3/q**4 + 4/q**8 - 3/q**10 + 3/q**12 - 2/q**14 + q**(-18) - 4/q**20 + 4/q**22 - 1/q**24 - 1/q**26 + 3/q**28 - 1/q**30 - 1/q**32
13n_124,-q**22 + 2*q**18 - 2*q**16 + 2*q**14 + 2*q**12 - 3*q**10 + 4*q**8 - 4*q**6 + q**4 + q**2 - 3 + 6/q**2 - 5/q**4 + 2/q**6 + q**(-8) - 2/q**10 + 2/q**12 - 1/q**14 + q**(-16)
13n_125,q**16 - q**12 + 2*q**10 - 2*q**8 + q**4 - q**2 + 3 - 2/q**2 + q**(-4) - 2/q**8 + 3/q**10 - 1/q**12 + q**(-14) + q**(-16) - 1/q**22
13n_126,-q**36 - 2*q**30 + 2*q**28 - 2*q**26 + 2*q**24 + q**22 - 2*q**20 + 3*q**18 - 3*q**16 + 3*q**14 + 2*q**8 - q**6 + q**4
13n_127,q**6 + 2 - 3/q**2 + 2/q**4 - 1/q**6 - 2/q**8 + 4/q**10 - 3/q**12 + 5/q**14 - 1/q**16 + 2/q**20 - 3/q**22 + 2/q**24 - 1/q**26 - 1/q**28
13n_128,-q**30 - q**24 + 2*q**22 - 2*q**20 + 2*q**18 + q**16 + 3*q**12 - 3*q**10 + 2*q**8 - 2*q**6 - q**4 + q**2 - 1 + 2/q**2 + q**(-6)
13n_129,q**12 + 2*q**6 - 2*q**4 + 3*q**2 - 1 - 1/q**2 + q**(-4) - 4/q**6 + 3/q**8 - 2/q**10 + q**(-12) + 2/q**14 - 1/q**16 + 2/q**18 - 1/q**20
13n_130,-q**6 + q**4 + q**2 - 1 + 4/q**2 - 3/q**4 + 2/q**6 + q**(-8) - 2/q**10 + 4/q**12 - 4/q**14 + 3/q**16 - 1/q**18 - 2/q**20 + 2/q**22 - 2/q**24 + q**(-26)
13n_131,1 + 2/q**6 - 3/q**8 + 3/q**10 - 1/q**12 + 3/q**16 - 3/q**18 + 4/q**20 - 2/q**22 + q**(-24) + q**(-26) - 3/q**28 + q**(-30) - 1/q**32
13n_132,-q**42 - 2*q**36 + 3*q**34 - 2*q**32 + q**30 + q**28 - 3*q**26 + 4*q**24 - 4*q**22 + 2*q**20 - q**16 + 4*q**14 - q**12 + 2*q**10
13n_133,q**(-8) + q**(-10) + q**(-12) + 2/q**14 - 1/q**18 + q**(-20) - 2/q**22 + q**(-26) - 2/q**28 + 3/q**30 - 2/q**32 + 2/q**34 - 2/q**38 + 2/q**40 - 2/q**42
13n_134,q**4 - 1 + 3/q**2 - 2/q**4 + 2/q**8 - 3/q**10 + 2/q**12 - 1/q**14 + 2/q**16 + 3/q**18 - 2/q**20 + 3/q**22 - 2/q**24 - 2/q**26 + q**(-28) - 1/q**30
13n_135,-q**40 + q**36 - 3*q**34 + 2*q**32 + q**30 - 3*q**28 + 3*q**26 - 3*q**24 + q**22 + q**20 - q**18 + 5*q**16 - 3*q**14 + q**12 + 2*q**10 - 2*q**8 + 2*q**6
13n_136,q**(-4) + q**(-10) + q**(-14) + q**(-16) + 3/q**18 - 2/q**20 - 1/q**24 - 2/q**26 + q**(-28) - 1/q**30 + 3/q**32 - 1/q**34 + q**(-38) - 2/q**40
13n_137,q**8 + q**6 - 2*q**4 - 1/q**2 + 3/q**4 + q**(-6) + 2/q**8 + q**(-10) - 2/q**12 + q**(-14) - 3/q**16 + q**(-20) - 1/q**22 + q**(-24)
13n_138,2*q**10 + q**8 - q**6 + 4*q**4 - 4*q**2 - 2 + 3/q**2 - 5/q**4 + 5/q**6 - 2/q**8 + q**(-10) + 2/q**12 - 5/q**14 + 5/q**16 - 2/q**18 - 1/q**20 + 3/q**22 - 1/q**24
13n_139,q**16 - q**12 + q**10 - 2*q**8 + q**4 + 3 + q**(-4) - 2/q**8 + q**(-10) - 1/q**12 + q**(-16)
13n_140,q**(-2) + q**(-4) + q**(-6) + q**(-8) - 1/q**10 - 1/q**12 + 2/q**18 + q**(-22) - 1/q**26 - 1/q**30
13n_141,q**2 + 1 - 1/q**8 + q**(-10) + q**(-14) + q**(-16) + q**(-20) - 1/q**22 - 1/q**28
13n_142,-2*q**34 + 2*q**30 - 5*q**28 + 4*q**26 + q**24 - 3*q**22 + 5*q**20 - 5*q**18 + 4*q**16 - q**14 - q**12 + 6*q**10 - 5*q**8 + 3*q**6 + q**4 - 2*q**2 + 1
13n_143,q**10 - q**8 - 2*q**6 + 5*q**4 - 2*q**2 - 1 + 6/q**2 - 7/q**4 + 3/q**6 - 2/q**8 - 1/q**10 + 5/q**12 - 5/q**14 + 8/q**16 - 1/q**18 - 3/q**20 + 4/q**22 - 3/q**24 - 1/q**26
13n_144,-q**28 - q**26 + q**20 + 4*q**16 - q**12 + 2*q**10 - 4*q**8 + q**6 - 2*q**4 + q**2 + 2 - 1/q**2 + 3/q**4 - 1/q**6 - 1/q**8 + q**(-10)
13n_145,-q**16 + q**14 + 2*q**12 - 3*q**10 + 4*q**8 + 2*q**6 - 4*q**4 + 3*q**2 - 5 + q**(-2) - 1/q**6 + 6/q**8 - 4/q**10 + 2/q**12 + 2/q**14 - 3/q**16 + q**(-18)
13n_146,-q**32 + q**28 + 3*q**24 - 3*q**22 + q**20 - q**18 - 4*q**16 + 4*q**14 - 4*q**12 + 4*q**10 + q**8 + 3*q**4 - 3*q**2 + 2 - 1/q**4 + q**(-6)
13n_147,q**16 - 2*q**12 + 2*q**10 - 2*q**8 - 2*q**6 + 4*q**4 - 3*q**2 + 5 - 1/q**4 + 4/q**6 - 6/q**8 + 5/q**10 - 2/q**12 - 1/q**14 + 3/q**16 - 2/q**18 + q**(-20) - 1/q**22
13n_148,-q**22 + q**18 - 2*q**16 + 2*q**14 + 2*q**8 - 2*q**6 + 3*q**4 - q**2 + 1 + 2/q**2 - 3/q**4 + q**(-6) - 1/q**8 + q**(-16)
13n_149,2*q**4 - 2 + 5/q**2 - 5/q**4 - 1/q**6 + 3/q**8 - 4/q**10 + 6/q**12 - 2/q**14 + 3/q**16 + 2/q**18 - 5/q**20 + 5/q**22 - 3/q**24 - 2/q**26 + 2/q**28 - 1/q**30
13n_150,-q**40 + q**38 + 2*q**36 - 5*q**34 + 2*q**32 + q**30 - 6*q**28 + 6*q**26 - 3*q**24 + 2*q**22 + 2*q**20 - 4*q**18 + 7*q**16 - 6*q**14 + 2*q**12 + 4*q**10 - 4*q**8 + 3*q**6
13n_151,q**(-4) + 2/q**10 + q**(-12) - 1/q**14 + q**(-16) + 2/q**18 - 3/q**20 + 2/q**22 - 1/q**24 - 2/q**30 + 3/q**32 - 3/q**34 + q**(-36) + 2/q**38 - 2/q**40
13n_152,-2*q**20 - 2*q**18 + 3*q**16 + q**12 + 4*q**10 - 2*q**8 + 2*q**6 - 2*q**4 - q**2 + 1 - 3/q**2 + 4/q**4 - 1/q**8 + 2/q**10 - 1/q**12
13n_153,2*q**4 - 2 + 5/q**2 - 5/q**4 - 1/q**6 + 3/q**8 - 4/q**10 + 6/q**12 - 2/q**14 + 3/q**16 + 2/q**18 - 5/q**20 + 5/q**22 - 3/q**24 - 2/q**26 + 2/q**28 - 1/q**30
13n_154,-q**40 + q**38 + 2*q**36 - 5*q**34 + 2*q**32 + q**30 - 6*q**28 + 6*q**26 - 3*q**24 + 2*q**22 + 2*q**20 - 4*q**18 + 7*q**16 - 6*q**14 + 2*q**12 + 4*q**10 - 4*q**8 + 3*q**6
13n_155,q**(-4) + 2/q**10 + q**(-12) - 1/q**14 + q**(-16) + 2/q**18 - 3/q**20 + 2/q**22 - 1/q**24 - 2/q**30 + 3/q**32 - 3/q**34 + q**(-36) + 2/q**38 - 2/q**40
13n_156,-q**34 + q**30 - 3*q**28 + q**26 - 2*q**22 + 4*q**20 - q**18 + 3*q**16 - 2*q**12 + 3*q**10 - 3*q**8 + 2*q**6 + q**4 - q**2 + 1
13n_157,q**10 - q**6 + 3*q**4 - 2*q**2 - 1 + 3/q**2 - 4/q**4 + 3/q**6 - 1/q**8 + 2/q**12 - 3/q**14 + 5/q**16 - 1/q**20 + 2/q**22 - 2/q**24 - 1/q**26
13n_158,-q**28 - q**26 + 2*q**20 + q**18 + 2*q**16 - 2*q**12 + q**10 - 2*q**8 + q**6 + 1 - 1/q**2 + q**(-4) + q**(-10)
13n_159,-q**10 + q**6 - q**4 + 3*q**2 + 1 + q**(-4) - 2/q**6 + q**(-8) - 1/q**10 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
13n_160,2*q**4 - 2 + 5/q**2 - 5/q**4 + 4/q**8 - 3/q**10 + 6/q**12 - 3/q**14 + q**(-16) - 1/q**18 - 6/q**20 + 5/q**22 - 1/q**24 + 3/q**28 - 1/q**30 - 1/q**32
13n_161,-q**22 + q**18 - q**16 + 3*q**14 - 3*q**6 + 2*q**4 - q**2 + 3 + 2/q**2 - 2/q**4 - 2/q**8 + q**(-14) + q**(-16)
13n_162,q**6 + q**4 + 1 - 1/q**4 - 2/q**6 + 2/q**8 + q**(-10) + 3/q**14 - 3/q**16 - 3/q**20 + q**(-22) + 2/q**24 - 1/q**26 + 3/q**28 - 1/q**30 - 1/q**32
13n_163,-q**22 + 2*q**18 - 2*q**16 + 3*q**14 + 3*q**12 - 5*q**10 + 4*q**8 - 5*q**6 + 3*q**2 - 3 + 8/q**2 - 6/q**4 + q**(-6) + q**(-8) - 4/q**10 + 3/q**12 + q**(-16)
13n_164,q**16 + q**14 - 2*q**8 - 2*q**4 + 2*q**2 + 3 - 1/q**2 + 2/q**4 - 3/q**6 + 3/q**14 - 1/q**16 + q**(-18) - 1/q**22
13n_165,-q**32 - q**30 + 3*q**28 - q**24 + 5*q**22 - 6*q**20 - q**18 + q**16 - 3*q**14 + 6*q**12 - 3*q**10 + 4*q**8 - 5*q**4 + 5*q**2 - 2 + 2/q**4
13n_166,q**16 + q**14 - q**12 + q**10 - 2*q**8 - 3*q**6 + 3*q**4 - 2*q**2 + 5 + q**(-2) - 2/q**4 + 3/q**6 - 6/q**8 + 4/q**10 - 1/q**12 + 3/q**16 - 2/q**18 + q**(-20) - 1/q**22
13n_167,q**14 + q**12 - 3*q**10 + q**6 - 4*q**4 + 6*q**2 + 1 + q**(-2) + 2/q**4 - 5/q**6 + 3/q**8 - 4/q**10 + q**(-12) + 4/q**14 - 3/q**16 + 2/q**18 - 1/q**22
